ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
09,016,0001,090160003559,2,09-016-0001-00,00047,24,04,09016000355901,01,1,3,28,08,2016,0501,009,221,1,,,,,,5
09,016,0001,090160003559,2,09-016-0001-00,00047,24,04,09016000355902,02,1,3,24,08,2017,0401,009,221,1,,,,,,5
09,016,0001,090160003563,2,09-016-0001-00,00047,24,04,09016000356301,01,1,1,36,03,2019,0102,009,423,2,,,,,,5
09,016,0001,090160003588,2,09-016-0001-00,00047,24,04,09016000358801,01,1,3,46,11,2017,0701,009,214,2,,,,,,5
09,016,0001,090160003592,2,09-016-0001-00,00047,24,04,09016000359201,01,1,1,27,12,2019,0102,009,214,2,,,,,,5
09,016,0001,090160003650,2,09-016-0001-00,00047,24,04,09016000365001,01,1,3,36,09,2015,0304,009,204,3,09,2016,0301,1,02,5
09,016,0001,090160003650,2,09-016-0001-00,00047,24,04,09016000365002,02,1,1,10,09,2015,0301,009,204,3,09,2016,0301,1,03,5
09,016,0001,090160003670,2,09-016-0001-00,00047,24,04,09016000367001,01,1,3,33,12,2019,0501,009,501,2,,,,,,5
09,016,0001,090160003682,2,09-016-0001-00,00047,24,04,09016000368201,01,1,1,30,09,2015,0102,009,221,1,,,,,,5
09,016,0001,090160003712,2,09-016-0001-00,00048,63,02,09016000371201,01,1,1,24,04,2017,0501,009,329,2,,,,,,5
09,016,0001,090160003717,2,09-016-0001-00,00048,63,01,09016000371701,01,1,3,19,09,2017,0501,009,419,2,,,,,,5
09,016,0001,090160003717,2,09-016-0001-00,00048,63,01,09016000371702,02,1,3,18,09,2018,0501,009,419,2,,,,,,5
09,016,0001,090160003722,2,09-016-0001-00,00048,63,03,09016000372201,02,1,1,32,03,2016,0301,009,436,2,,,,,,5
09,016,0001,090160003722,2,09-016-0001-00,00048,63,03,09016000372202,01,1,1,36,12,2017,0102,009,425,2,,,,,,5
09,016,0001,090160003763,2,09-016-0001-00,00051,23,04,09016000376301,01,1,3,55,01,2016,0101,009,221,1,,,,,,5
09,016,0001,090160003843,2,09-016-0001-00,00054,38,04,09016000384301,01,1,3,25,10,2017,0501,009,439,2,,,,,,5
09,016,0001,090160003858,2,09-016-0001-00,00054,38,04,09016000385801,01,1,3,58,05,2016,0401,009,221,1,,,,,,5
09,016,0001,090160003877,2,09-016-0001-00,00054,38,04,09016000387701,01,1,1,13,08,2018,0501,009,221,3,08,2019,0502,1,03,5
09,016,0001,090160003888,2,09-016-0001-00,00054,38,04,09016000388801,01,1,3,26,07,2016,0401,009,221,1,,,,,,5
09,016,0001,090160003896,2,09-016-0001-00,00054,38,04,09016000389601,01,1,1,26,09,2018,0501,009,221,1,,,,,,5
09,016,0001,090160003905,2,09-016-0001-00,00054,38,04,09016000390501,01,1,3,49,08,2018,0301,009,214,3,08,2019,0102,1,01,5
09,016,0001,090160003905,2,09-016-0001-00,00054,38,04,09016000390502,02,1,1,52,08,2018,0102,009,214,3,02,2020,0301,1,02,5
09,016,0001,090160003905,2,09-016-0001-00,00054,38,04,09016000390503,04,1,1,13,08,2018,0301,009,214,3,02,2020,0301,1,04,5
09,016,0001,090160003905,2,09-016-0001-00,00054,38,04,09016000390504,03,1,1,15,08,2018,0301,009,214,3,02,2020,0301,1,03,5
09,016,0001,090160003910,2,09-016-0001-00,00054,38,04,09016000391001,01,1,3,26,11,2015,9999,999,999,9,,,,,,5
09,016,0001,090160003931,2,09-016-0001-00,00054,38,04,09016000393101,01,1,3,24,09,2018,0501,009,329,2,,,,,,5
09,016,0001,090160003997,2,09-016-0001-00,00056,31,01,09016000399701,01,1,3,13,09,2018,0501,009,221,1,,,,,,5
09,016,0001,090160004101,2,09-016-0001-00,00061,26,01,09016000410101,01,1,1,35,06,2015,0101,009,221,1,,,,,,5
09,016,0001,090160004192,2,09-016-0001-00,00064,24,02,09016000419201,01,1,1,32,03,2015,0102,009,221,1,,,,,,5
09,016,0001,090160004207,2,09-016-0001-00,00064,24,02,09016000420701,01,1,3,25,07,2016,0401,009,221,1,,,,,,5
09,016,0001,090160004272,2,09-016-0001-00,00066,23,01,09016000427201,01,1,3,27,11,2018,0401,009,445,2,,,,,,5
09,016,0001,090160004296,2,09-016-0001-00,00066,23,01,09016000429601,01,1,3,21,09,2017,0501,009,237,3,12,2017,0501,1,04,5
09,016,0001,090160004327,2,09-016-0001-00,00067,25,02,09016000432701,01,1,1,40,04,2015,9999,009,221,3,04,2016,0301,3,,5
09,016,0001,090160004358,2,09-016-0001-00,00067,25,04,09016000435801,01,1,1,20,01,2020,9999,999,999,9,,,,,,5
09,016,0001,090160004372,2,09-016-0001-00,00067,25,04,09016000437201,01,1,1,27,09,2018,0501,009,325,3,10,2018,0301,1,01,5
09,016,0001,090160004399,2,09-016-0001-00,00068,26,02,09016000439901,01,1,3,39,99,9999,9999,999,999,9,,,,,,5
09,016,0001,090160004461,2,09-016-0001-00,00068,26,01,09016000446101,01,1,1,21,08,2018,0501,009,419,3,01,2019,0301,1,05,5
09,016,0001,090160004488,2,09-016-0001-00,00068,26,01,09016000448801,01,1,3,59,09,2015,0301,009,415,3,07,2016,0301,1,02,5
09,016,0001,090160004491,2,09-016-0001-00,00068,26,02,09016000449101,01,1,1,36,05,2018,0501,009,501,2,,,,,,5
09,016,0001,090160004723,2,09-016-0001-00,00069,48,01,09016000472301,01,1,3,26,02,2018,0401,009,216,2,,,,,,5
09,016,0001,090160004730,2,09-016-0001-00,00070,28,02,09016000473001,01,1,1,29,08,2015,0501,009,221,3,12,2017,0101,3,,5
09,016,0001,090160004730,2,09-016-0001-00,00070,28,02,09016000473002,03,1,1,34,09,2018,0501,009,415,3,05,2019,0301,3,,5
09,016,0001,090160004730,2,09-016-0001-00,00070,28,02,09016000473003,02,1,3,29,04,2017,0401,009,415,3,08,2017,0301,3,,5
09,016,0001,090160004776,2,09-016-0001-00,00070,28,04,09016000477601,01,1,1,45,06,9999,9999,999,999,9,,,,,,5
09,016,0001,090160004825,2,09-016-0001-00,00072,27,04,09016000482501,01,1,3,26,03,2019,0401,009,520,2,,,,,,5
09,016,0001,090160004838,2,09-016-0001-00,00072,27,04,09016000483801,01,1,3,31,10,2018,0401,009,221,1,,,,,,5
09,016,0001,090160004848,2,09-016-0001-00,00072,27,04,09016000484801,01,1,1,37,11,2016,0301,009,250,3,02,2018,0101,3,,5
09,016,0001,090160004870,2,09-016-0001-00,00072,27,04,09016000487001,01,1,3,20,99,9999,9999,999,999,9,,,,,,5
09,016,0001,090160004878,2,09-016-0001-00,00072,27,04,09016000487801,01,1,3,23,10,2019,0301,009,214,2,,,,,,5
09,016,0001,090160004889,2,09-016-0001-00,00072,27,04,09016000488901,01,1,1,18,01,2018,0501,009,213,3,12,2019,0502,1,02,5
09,016,0001,090160004893,2,09-016-0001-00,00072,27,04,09016000489301,01,1,3,27,99,9999,9999,999,999,9,,,,,,5
09,016,0001,090160004905,2,09-016-0001-00,00072,27,04,09016000490501,01,1,1,75,05,2017,0301,009,239,3,11,2017,0101,1,01,5
09,016,0001,090160004905,2,09-016-0001-00,00072,27,04,09016000490502,02,1,1,21,05,2017,0301,999,999,9,,,,,,5
09,016,0001,090160004968,2,09-016-0001-00,00072,27,04,09016000496801,01,1,3,29,10,2019,0401,009,439,2,,,,,,5
09,016,0001,090160004980,2,09-016-0001-00,00072,27,04,09016000498001,01,1,3,34,02,2017,0102,009,402,2,,,,,,5
09,016,0001,090160004982,2,09-016-0001-00,00072,27,04,09016000498201,01,1,1,26,03,2018,0101,009,214,2,,,,,,5
09,016,0001,090160004984,2,09-016-0001-00,00072,27,01,09016000498401,01,1,1,26,05,2016,0501,015,346,2,,,,,,5
09,016,0001,090160005053,2,09-016-0001-00,00073,35,04,09016000505301,01,1,3,25,08,2019,0501,009,402,2,,,,,,5
09,016,0001,090160005185,2,09-016-0001-00,00076,24,01,09016000518501,01,1,1,14,08,2015,0101,009,221,1,,,,,,5
09,016,0001,090160005185,2,09-016-0001-00,00076,24,01,09016000518502,02,1,3,29,05,2018,0102,009,213,2,,,,,,5
09,016,0001,090160005302,2,09-016-0001-00,00081,27,01,09016000530201,01,1,3,20,08,2019,0501,009,419,2,,,,,,5
09,016,0001,090160005304,2,09-016-0001-00,00081,27,01,09016000530401,01,1,3,60,03,2016,0101,009,213,2,,,,,,5
09,016,0001,090160005327,2,09-016-0001-00,00083,23,01,09016000532701,01,1,1,30,02,2018,0501,009,214,2,,,,,,5
09,016,0001,090160005447,2,09-016-0001-00,00085,26,04,09016000544701,02,1,3,49,01,2017,0301,003,225,3,11,2019,0301,1,02,5
09,016,0001,090160005447,2,09-016-0001-00,00085,26,04,09016000544702,01,1,1,49,01,2017,0102,003,225,3,11,2019,0102,1,01,5
09,017,0001,090170000174,2,09-017-0001-00,00002,26,04,09017000017401,01,1,1,14,08,2016,0501,009,221,1,,,,,,5
09,017,0001,090170000174,2,09-017-0001-00,00002,26,04,09017000017402,02,1,3,16,08,2016,0501,009,221,1,,,,,,5
09,017,0001,090170000247,2,09-017-0001-00,00002,26,04,09017000024701,01,1,1,31,09,2015,0501,009,439,3,01,2018,0502,3,,5
09,017,0001,090170000352,2,09-017-0001-00,00004,25,01,09017000035201,01,1,1,80,01,2020,0601,009,221,1,,,,,,5
09,017,0001,090170000615,2,09-017-0001-00,00010,26,02,09017000061501,01,1,3,36,06,2019,0301,009,415,2,,,,,,5
09,017,0001,090170000848,2,09-017-0001-00,00014,26,02,09017000084801,01,1,1,36,09,2016,0101,009,221,1,,,,,,5
09,017,0001,090170001088,2,09-017-0001-00,00019,26,04,09017000108801,02,1,3,41,09,2015,0101,009,221,1,,,,,,5
09,017,0001,090170001088,2,09-017-0001-00,00019,26,04,09017000108802,03,1,3,4,09,2015,0301,009,221,1,,,,,,5
09,017,0001,090170001088,2,09-017-0001-00,00019,26,04,09017000108803,01,1,1,45,03,2019,0101,009,221,1,,,,,,5
09,017,0001,090170001275,2,09-017-0001-00,00025,25,02,09017000127501,01,1,3,30,02,2016,0501,009,213,2,,,,,,5
09,017,0001,090170001858,2,09-017-0001-00,00037,26,04,09017000185801,01,1,1,19,03,2017,0101,009,221,1,,,,,,5
09,017,0001,090170002182,2,09-017-0001-00,00041,25,04,09017000218201,01,1,3,19,01,2020,0101,999,221,1,,,,,,5
09,017,0001,090170002376,2,09-017-0001-00,00044,25,01,09017000237601,01,1,3,19,99,9999,9999,999,999,9,,,,,,5
09,017,0001,090170002723,2,09-017-0001-00,00053,27,01,09017000272301,01,1,1,30,06,2015,0101,009,221,1,,,,,,5
09,017,0001,090170002723,2,09-017-0001-00,00053,27,01,09017000272302,02,1,1,31,01,2019,0101,009,221,1,,,,,,5
09,017,0001,090170002738,2,09-017-0001-00,00053,27,02,09017000273801,01,1,3,69,02,2017,0301,009,221,1,,,,,,5
09,017,0001,090170002741,2,09-017-0001-00,00053,27,01,09017000274101,01,1,1,999,99,9999,9999,999,999,9,,,,,,5
09,017,0001,090170002751,2,09-017-0001-00,00053,27,02,09017000275101,01,1,1,31,12,2018,0301,009,346,3,02,2019,0101,3,,5
09,017,0001,090170002770,2,09-017-0001-00,00054,28,01,09017000277001,01,1,1,70,05,2016,0101,009,221,3,09,2018,0301,1,03,5
09,017,0001,090170002839,2,09-017-0001-00,00054,28,01,09017000283901,01,1,1,32,01,2018,0401,009,221,1,,,,,,5
09,017,0001,090170002839,2,09-017-0001-00,00054,28,01,09017000283902,02,1,1,27,12,2018,0102,009,335,2,,,,,,5
09,017,0001,090170003061,2,09-017-0001-00,00059,28,02,09017000306101,01,1,1,23,06,2019,0501,009,221,1,,,,,,5
09,017,0001,090170003090,2,09-017-0001-00,00059,28,02,09017000309001,01,1,1,28,12,2015,0101,009,436,2,,,,,,5
09,017,0001,090170003555,2,09-017-0001-00,00071,27,02,09017000355501,01,1,1,45,02,2020,0101,009,221,1,,,,,,5
09,017,0001,090170003567,2,09-017-0001-00,00071,27,04,09017000356701,01,1,1,33,11,2019,0401,009,402,2,,,,,,5
09,017,0001,090170003587,2,09-017-0001-00,00071,27,04,09017000358701,01,1,3,33,03,2020,0102,009,501,2,,,,,,5
09,017,0001,090170003597,2,09-017-0001-00,00071,27,01,09017000359701,01,1,3,999,99,9999,9999,999,999,9,,,,,,5
09,017,0001,090170003666,2,09-017-0001-00,00073,25,02,09017000366601,01,1,1,14,08,2019,0501,009,221,1,,,,,,5
09,017,0001,090170003675,2,09-017-0001-00,00073,25,01,09017000367501,01,1,1,86,08,2019,0301,009,221,3,12,2019,0301,1,01,5
09,017,0001,090170003781,2,09-017-0001-00,00076,26,01,09017000378101,01,1,3,33,02,2020,0101,009,999,9,,,,,,5
09,017,0001,090170003963,2,09-017-0001-00,00080,26,04,09017000396301,01,1,1,28,11,2019,0501,009,213,2,,,,,,5
09,017,0001,090170003971,2,09-017-0001-00,00081,26,04,09017000397101,01,1,3,17,02,2016,0501,009,235,3,03,2019,0301,1,03,5
09,017,0001,090170004017,2,09-017-0001-00,00082,28,01,09017000401701,01,1,3,26,10,2017,0102,009,221,3,12,2019,0103,1,03,5
09,017,0001,090170004020,2,09-017-0001-00,00082,28,02,09017000402001,01,1,1,28,07,2017,0809,009,221,1,,,,,,5
09,017,0001,090170004020,2,09-017-0001-00,00082,28,02,09017000402002,02,1,1,24,07,2017,0809,009,216,2,,,,,,5
09,017,0001,090170004024,2,09-017-0001-00,00083,25,04,09017000402401,01,1,3,31,11,2016,0101,009,415,2,,,,,,5
09,017,0001,090170004207,2,09-017-0001-00,00093,25,04,09017000420701,01,1,3,15,04,2019,0501,009,213,3,04,2019,0301,1,04,5
09,017,0001,090170004610,2,09-017-0001-00,00112,26,02,09017000461001,01,1,3,31,02,2016,9999,999,999,9,,,,,,5
09,017,0001,090170004670,2,09-017-0001-00,00115,26,04,09017000467001,01,1,1,54,10,2019,0101,009,221,1,,,,,,5
09,017,0001,090170004752,2,09-017-0001-00,00121,30,01,09017000475201,01,1,1,30,01,2017,0101,009,221,1,,,,,,5
09,017,0001,090170004947,2,09-017-0001-00,00124,27,04,09017000494701,01,1,1,41,06,2015,0101,009,221,1,,,,,,5
09,017,0001,090170005094,2,09-017-0001-00,00129,26,01,09017000509401,01,1,3,30,11,2015,0101,009,221,1,,,,,,5
09,017,0001,090170005148,2,09-017-0001-00,00131,26,04,09017000514801,01,1,3,22,08,2018,0501,009,208,3,07,2019,0501,1,02,5
